state	Year	tax_state	cost_per_pack	tax_percent	tax_revenue	tax_dollar	sales_per_capita	index	price_cpi
New Mexico	1996	0.21	1.76	25.6	23190321	0.45	65.7	156.85	2.5808096907873765
New Mexico	1997	0.21	1.838	24.5	22336717	0.45	61.8	160.51666666666665	2.633620600145364
New Mexico	1998	0.21	2.018	22.3	22610771	0.45	62.6	163.00833333333333	2.8473390930934
New Mexico	1999	0.21	2.798	16.1	21688579	0.45	59.7	166.575	3.863364850667868
New Mexico	2000	0.21	2.916	18.9	21007059	0.55	53.8	172.2	3.8947735191637634
New Mexico	2001	0.21	3.203	17.2	20521817	0.55	53.7	177.06666666666666	4.160523343373494
New Mexico	2002	0.21	3.345	17.9	20050649	0.6	52.2	179.875	4.277136900625435
New Mexico	2003	0.21	3.787	34.3	20558788	1.3	53.5	183.95833333333334	4.734822197055492
New Mexico	2004	0.91	3.883	33.5	60993796	1.3	35.4	188.88333333333333	4.728262595958705
New Mexico	2005	0.91	3.81	34.1	61480221	1.3	35.5	195.29166666666666	4.487134627693621
New Mexico	2006	0.91	3.823	34	62035734	1.3	35.4	201.59166666666667	4.361737836385433
New Mexico	2007	0.91	4.057	32	61629067	1.3	34.6	207.34241666666668	4.50033338571582
New Mexico	2008	0.91	4.197	31	61027102	1.3	34	215.3025	4.48350576514439
New Mexico	2009	0.91	5.102	37.6	58893015	1.92	32.7	214.537	5.469732493695727
New Mexico	2010	0.91	5.925	45.1	55792327	2.67	30.3	218.0555	6.2495557323708875
New Mexico	2011	1.66	6.06	44.1	93300922	2.67	27.3	224.93916666666667	6.196341973941102
New Mexico	2012	1.66	6.173	43.3	92328577	2.67	26.7	229.59391666666667	6.183918200504006
New Mexico	2013	1.66	6.168	43.3	91475753	2.67	26.4	232.95708333333334	6.0897053641854635
New Mexico	2014	1.66	6.337	42.1	85261335	2.67	24.6	236.73616666666666	6.156684973497219
New Mexico	2015	1.66	6.432	41.5	89405940	2.67	25.8	237.017	6.241577608357207
New Mexico	2016	1.66	6.518	41	85115670	2.67	24.6	240.00716666666668	6.246230147294212
New Mexico	2017	1.66	6.53	40.9	83074493	2.67	24	245.11958333333334	6.127213417940563
New Mexico	2018	1.66	6.641	40.2	81709972	2.67	23.6	251.10683333333333	6.082789463448824
New Mexico	2019	1.66	7.171	42	78666356	3.01	22.6	255.65741666666668	6.451328584573953
New York	1970	0.12	0.417	48	261698000	0.2	119	38.825	2.4703155183515775
New York	1971	0.12	0.427	46.8	270069000	0.2	123.3	40.49166666666667	2.4254373327845236
New York	1972	0.15	0.458	50.2	293877000	0.23	119.9	41.81666666666666	2.519091271422878
New York	1973	0.15	0.474	48.5	327192000	0.23	118.7	44.4	2.455405405405405
New York	1974	0.15	0.515	44.7	333255000	0.23	121.6	49.30833333333334	2.402230860233226
New York	1975	0.15	0.542	42.4	336549000	0.23	123.9	53.81666666666667	2.3163827810467637
New York	1976	0.15	0.538	42.8	338668000	0.23	124.6	56.90833333333333	2.1743739932640214
New York	1977	0.15	0.595	38.7	340307000	0.23	125.5	60.608333333333334	2.2579403272377285
New York	1978	0.15	0.611	37.6	339839000	0.23	126.4	65.23333333333333	2.1542667347981603
New York	1979	0.15	0.644	35.7	330650000	0.23	124.4	72.575	2.0409231829142267
New York	1980	0.15	0.659	34.9	337733000	0.23	127.6	82.40833333333333	1.8392557386995654
New York	1981	0.15	0.725	31.7	342554000	0.23	130.1	90.925	1.8339290624140774
New York	1982	0.15	0.831	27.7	339178000	0.23	128.5	96.5	1.980621761658031
New York	1983	0.21	1.008	36.7	362161000	0.37	124.6	99.6	2.3277108433734943
New York	1984	0.21	1.062	34.8	446661000	0.37	119.3	103.88333333333333	2.3512915129151293
New York	1985	0.21	1.112	33.3	437593000	0.37	115.9	107.56666666666666	2.3776882553455225
New York	1986	0.21	1.17	31.6	427738000	0.37	114	109.60833333333333	2.455105299171292
New York	1987	0.21	1.259	29.4	411610000	0.37	108.9	113.625	2.548470847084708
New York	1988	0.21	1.367	27.1	403093000	0.37	106.2	118.25833333333333	2.6586709886547815
New York	1989	0.33	1.674	29.2	417597000	0.49	100.1	123.96666666666667	3.1058349018553373
New York	1990	0.33	1.804	30.5	562760969	0.55	93.7	130.65833333333333	3.1756106894572356
New York	1991	0.39	1.985	29.7	611041549	0.59	86.4	136.19166666666666	3.3522609068102556
New York	1992	0.39	2.038	28.9	582518658	0.59	82.4	140.31666666666666	3.3405867680247057
New York	1993	0.39	2.077	38.5	561867763	0.8	78.2	144.45833333333334	3.306905105278338
New York	1994	0.56	2.121	37.7	729191177	0.8	71.6	148.225	3.2911452184179457
New York	1995	0.56	2.142	37.3	719824998	0.8	70.5	152.38333333333333	3.233030733894783
New York	1996	0.56	2.225	36	674204524	0.8	65.9	156.85	3.2626713420465414
New York	1997	0.56	2.293	34.9	658497602	0.8	64.5	160.51666666666665	3.2855778216176934
New York	1998	0.56	2.536	31.5	662623540	0.8	64.9	163.00833333333333	3.5782219722918054
New York	1999	0.56	3.268	24.5	642200452	0.8	62.9	166.575	4.512321776977338
New York	2000	1.11	3.985	36.4	738115241	1.45	57.8	172.2	5.322590011614402
New York	2001	1.11	4.313	33.6	1014362644	1.45	48	177.06666666666666	5.602353162650602
New York	2002	1.5	5.684	33.3	1066093134	1.89	46.5	179.875	7.267936066712996
New York	2003	1.5	5.54	34.1	1015809692	1.89	35.3	183.95833333333334	6.92656851642129
New York	2004	1.5	5.485	34.5	977115124	1.89	33.7	188.88333333333333	6.6789905585458405
New York	2005	1.5	5.457	34.6	939725433	1.89	32.4	195.29166666666666	6.426848730531257
New York	2006	1.5	5.444	34.7	941501119	1.89	32.4	201.59166666666667	6.2111694431813484
New York	2007	1.5	5.472	34.5	936456574	1.89	32.3	207.34241666666668	6.069959153718749
New York	2008	2.75	6.733	46.6	959566346	3.14	31.5	215.3025	7.192624330883292
New York	2009	2.75	7.613	49.4	1330335699	3.76	24.8	214.537	8.161715694728649
New York	2010	2.75	9.653	55.5	1299942364	5.36	24.1	218.0555	10.181765651405263
New York	2011	4.35	9.849	54.4	1543947044	5.36	18.3	224.93916666666667	10.070589455667644
New York	2012	4.35	9.967	53.8	1531170092	5.36	18	229.59391666666667	9.984628657771493
New York	2013	4.35	10.03	53.4	1425269207	5.36	16.6	232.95708333333334	9.902682361021432
New York	2014	4.35	10.066	53.2	1326507365	5.36	15.4	236.73616666666666	9.779578813827207
New York	2015	4.35	10.155	52.8	1257371747	5.36	14.6	237.017	9.854356438567697
New York	2016	4.35	10.226	52.4	1208849771	5.36	14	240.00716666666668	9.799624039004392
New York	2017	4.35	10.376	51.7	1141061696	5.36	13.3	245.11958333333334	9.735982607128832
New York	2018	4.35	10.346	51.8	1079839812	5.36	12.5	251.10683333333333	9.476364973474105
New York	2019	4.35	10.533	50.9	995653069	5.36	11.7	255.65741666666668	9.47592302068295
North Carolina	1970	0.02	0.294	34	13459000	0.1	172.4	38.825	1.7416613007083064
North Carolina	1971	0.02	0.287	34.8	19098000	0.1	187.6	40.49166666666667	1.6302119777732043
North Carolina	1972	0.02	0.289	34.6	22040000	0.1	214.1	41.81666666666666	1.589557592666401
North Carolina	1973	0.02	0.301	33.2	23623000	0.1	226.5	44.4	1.5592342342342342
North Carolina	1974	0.02	0.329	30.4	23973000	0.1	227.3	49.30833333333334	1.5346290349839444
North Carolina	1975	0.02	0.358	27.9	24238000	0.1	226	53.81666666666667	1.530009290802106
North Carolina	1976	0.02	0.366	27.3	25092000	0.1	230.2	56.90833333333333	1.4792209693952263
North Carolina	1977	0.02	0.418	23.9	23730000	0.1	217	60.608333333333334	1.5862505156056648
North Carolina	1978	0.02	0.437	22.9	22708000	0.1	205.5	65.23333333333333	1.540776699029126
North Carolina	1979	0.02	0.473	21.2	22004000	0.1	197.3	72.575	1.4990010334137098
North Carolina	1980	0.02	0.5	20	21060000	0.1	187.8	82.40833333333333	1.3954899383152999
North Carolina	1981	0.02	0.555	18	21069000	0.1	179.3	90.925	1.4039043167445697
North Carolina	1982	0.02	0.66	15.2	21308000	0.1	179	96.5	1.573056994818653
North Carolina	1983	0.02	0.75	24	20429000	0.18	169.7	99.6	1.7319277108433737
North Carolina	1984	0.02	0.789	22.8	19661000	0.18	160.6	103.88333333333333	1.7468634686346867
North Carolina	1985	0.02	0.837	21.5	19426000	0.18	156.3	107.56666666666666	1.789680818097304
North Carolina	1986	0.02	0.906	19.9	19313000	0.18	154.4	109.60833333333333	1.9011328214095644
North Carolina	1987	0.02	0.96	18.8	18972000	0.18	150.5	113.625	1.943234323432343
North Carolina	1988	0.02	1.076	16.7	18974000	0.18	146	118.25833333333333	2.0927066450567264
North Carolina	1989	0.02	1.164	15.5	18328000	0.18	139.3	123.96666666666667	2.1596127991395533
North Carolina	1990	0.02	1.266	14.2	17856000	0.18	133.7	130.65833333333333	2.2285604949295235
North Carolina	1991	0.02	1.45	17.2	17760000	0.25	132.7	136.19166666666666	2.4487548185767607
North Carolina	1992	0.02	1.535	16.3	39908931	0.25	128.8	140.31666666666666	2.516094548046086
North Carolina	1993	0.05	1.359	21.3	43394879	0.29	129.7	144.45833333333334	2.1637381021055666
North Carolina	1994	0.05	1.423	20.4	38183312	0.29	112.7	148.225	2.2080620678023277
North Carolina	1995	0.05	1.456	19.9	44172244	0.29	124.9	152.38333333333333	2.197615662255277
North Carolina	1996	0.05	1.52	19.1	46226043	0.29	129.7	156.85	2.228881096589098
North Carolina	1997	0.05	1.676	17.3	45844901	0.29	125.6	160.51666666666665	2.4014951718409305
North Carolina	1998	0.05	1.868	15.5	46123730	0.29	126	163.00833333333333	2.635693471703901
North Carolina	1999	0.05	2.573	11.3	41991034	0.29	113.1	166.575	3.55269398168993
North Carolina	2000	0.05	2.767	14.1	42378037	0.39	109	172.2	3.6957607433217192
North Carolina	2001	0.05	2.912	13.4	40309132	0.39	100.1	177.06666666666666	3.782530120481928
North Carolina	2002	0.05	3.072	14.3	40328354	0.44	98.5	179.875	3.9280611535788745
North Carolina	2003	0.05	3.112	14.1	40313704	0.44	97.7	183.95833333333334	3.8908810872027177
North Carolina	2004	0.05	3.034	14.5	40192892	0.44	95.6	188.88333333333333	3.6944498367599046
North Carolina	2005	0.05	3.29	21	40052354	0.69	93.8	195.29166666666666	3.8747173031790063
North Carolina	2006	0.3	3.289	21	169270439	0.69	89.6	201.59166666666667	3.752486461907321
North Carolina	2007	0.35	3.447	20	239667652	0.69	78.3	207.34241666666668	3.8236749274248036
North Carolina	2008	0.35	3.465	19.9	233795276	0.69	73.7	215.3025	3.701536210680322
North Carolina	2009	0.35	4.505	32.4	224747751	1.46	69.6	214.537	4.829703034907731
North Carolina	2010	0.45	4.591	31.8	249604191	1.46	61.5	218.0555	4.842482762415991
North Carolina	2011	0.45	4.612	31.7	261362556	1.46	60.9	224.93916666666667	4.715763891718872
North Carolina	2012	0.45	4.578	31.9	263600000	1.46	60.7	229.59391666666667	4.586097120023869
North Carolina	2013	0.45	4.627	31.6	252227647	1.46	57.5	232.95708333333334	4.5682663294562476
North Carolina	2014	0.45	4.758	30.7	251193060	1.46	56.7	236.73616666666666	4.622614344942366
North Carolina	2015	0.45	4.741	30.8	242185688	1.46	54.1	237.017	4.600640460388917
North Carolina	2016	0.45	4.9	29.8	245725427	1.46	54.4	240.00716666666668	4.695693114719491
North Carolina	2017	0.45	4.975	29.3	249011980	1.46	54.5	245.11958333333334	4.668129671401883
North Carolina	2018	0.45	5.173	28.2	245944066	1.46	53.2	251.10683333333333	4.738182486737053
North Carolina	2019	0.45	5.363	27.2	241091949	1.46	51.6	255.65741666666668	4.824776906856799
North Dakota	1970	0.11	0.389	48.8	6261213	0.19	93.8	38.825	2.304443013522215
North Dakota	1971	0.11	0.389	48.8	6695694	0.19	98.5	40.49166666666667	2.2095904507100226
North Dakota	1972	0.11	0.394	48.2	7139673	0.19	103.8	41.81666666666666	2.167078517337585
North Dakota	1973	0.11	0.399	47.6	7599262	0.19	108.7	44.4	2.066891891891892
North Dakota	1974	0.11	0.426	44.6	7779886	0.19	110.5	49.30833333333334	1.987088051377387
North Dakota	1975	0.11	0.459	41.4	8260851	0.19	117.9	53.81666666666667	1.9616599566429236
North Dakota	1976	0.11	0.474	40.1	8760004	0.19	125.4	56.90833333333333	1.91571240298726
North Dakota	1977	0.11	0.532	35.7	8641141	0.19	122.2	60.608333333333334	2.018864292589028
North Dakota	1978	0.11	0.55	34.5	8756406	0.19	121.9	65.23333333333333	1.9391926417986716
North Dakota	1979	0.11	0.596	33.6	8705686	0.2	121.3	72.575	1.8888046848088182
North Dakota	1980	0.12	0.62	32.3	9686868	0.2	123.7	82.40833333333333	1.730407523510972
North Dakota	1981	0.12	0.678	29.5	9847648	0.2	125.7	90.925	1.715039868023096
North Dakota	1982	0.12	0.779	25.7	10008539	0.2	126.8	96.5	1.8566839378238342
North Dakota	1983	0.18	0.944	36	10593220	0.34	119.6	99.6	2.17991967871486
North Dakota	1984	0.18	1.006	33.8	13531577	0.34	109.4	103.88333333333333	2.2273062730627307
North Dakota	1985	0.18	1.042	32.6	12858557	0.34	103.2	107.56666666666666	2.228013634955067
North Dakota	1986	0.18	1.103	30.8	12309345	0.34	99.8	109.60833333333333	2.3145137991332776
North Dakota	1987	0.18	1.233	35	11627423	0.43	92.3	113.625	2.495841584158416
North Dakota	1988	0.27	1.359	31.6	17049701	0.43	87.1	118.25833333333333	2.6431118314424635
North Dakota	1989	0.27	1.443	31.9	15624052	0.46	84.1	123.96666666666667	2.6772519494487765
North Dakota	1990	0.27	1.598	28.8	16111103	0.46	77.1	130.65833333333333	2.812985522035844
North Dakota	1991	0.3	1.683	29.1	16259289	0.49	85.2	136.19166666666666	2.8422443859756474
North Dakota	1992	0.3	1.776	27.6	13509061	0.49	74.4	140.31666666666666	2.9111295878370353
North Dakota	1993	0.29	1.801	37.8	15301088	0.68	83	144.45833333333334	2.8674704355350444
North Dakota	1994	0.29	1.795	37.9	21799053	0.68	81	148.225	2.7852926294484734
North Dakota	1995	0.44	1.827	37.2	22544218	0.68	80.6	152.38333333333333	2.7575850377337856
North Dakota	1996	0.44	1.941	35	22692162	0.68	80.8	156.85	2.8462225055785786
North Dakota	1997	0.44	2.052	33.1	21960613	0.68	77.5	160.51666666666665	2.9402554251894926
North Dakota	1998	0.44	2.236	30.4	22408447	0.68	79.1	163.00833333333333	3.1549307295128064
North Dakota	1999	0.44	2.975	22.9	21059175	0.68	74.7	166.575	4.107759267597179
North Dakota	2000	0.44	3.069	25.4	21132140	0.78	72.5	172.2	4.099128919860627
North Dakota	2001	0.44	3.383	23.1	19799840	0.78	70.1	177.06666666666666	4.39433358433735
North Dakota	2002	0.44	3.604	23	19117534	0.83	68.5	179.875	4.608311327310632
North Dakota	2003	0.44	3.533	23.5	18345620	0.83	65.7	183.95833333333334	4.417250283125707
North Dakota	2004	0.44	3.399	24.4	18450952	0.83	65.7	188.88333333333333	4.138904085414277
North Dakota	2005	0.44	3.35	24.8	18464975	0.83	66	195.29166666666666	3.945380840623
North Dakota	2006	0.44	3.365	24.7	20638627	0.83	73.7	201.59166666666667	3.8391963953536443
North Dakota	2007	0.44	3.54	23.4	21228308	0.83	75.9	207.34241666666668	3.9268376104101548
North Dakota	2008	0.44	3.536	23.5	20870634	0.83	74	215.3025	3.777382984405662
North Dakota	2009	0.44	4.193	34.6	20583345	1.45	72.9	214.537	4.495215277551191
North Dakota	2010	0.44	4.409	32.9	19736955	1.45	69.3	218.0555	4.650513286754977
North Dakota	2011	0.44	4.506	32.2	20433411	1.45	69	224.93916666666667	4.607379032108681
North Dakota	2012	0.44	4.445	32.6	22420469	1.45	74.5	229.59391666666667	4.452861882591982
North Dakota	2013	0.44	4.552	31.9	22359059	1.45	72.5	232.95708333333334	4.494218355669946
North Dakota	2014	0.44	4.733	30.6	24123029	1.45	75.8	236.73616666666666	4.5983257029449796
North Dakota	2015	0.44	4.709	30.8	24665664	1.45	75.8	237.017	4.569587835471717
North Dakota	2016	0.44	4.806	30.2	23385135	1.45	70.2	240.00716666666668	4.60561247129426
North Dakota	2017	0.44	4.966	29.2	21731736	1.45	65.2	245.11958333333334	4.659684813704875
North Dakota	2018	0.44	5.235	27.7	20885069	1.45	62.8	251.10683333333333	4.794971064772564
North Dakota	2019	0.44	5.429	26.7	20034034	1.45	59.9	255.65741666666668	4.884153240224793
Ohio	1970	0.1	0.381	47.2	127544000	0.18	121.6	38.825	2.257050869285254
Ohio	1971	0.1	0.384	46.9	133146000	0.18	124.6	40.49166666666667	2.181189545173904
Ohio	1972	0.15	0.42	54.8	172266000	0.23	124.4	41.81666666666666	2.310083698684735
Ohio	1973	0.15	0.429	53.6	194891000	0.23	120.5	44.4	2.222297297297297
Ohio	1974	0.15	0.46	50	196578000	0.23	122.1	49.30833333333334	2.145681933412202
Ohio	1975	0.15	0.485	47.4	197352000	0.23	122.5	53.81666666666667	2.0727779498296686
Ohio	1976	0.15	0.498	46.2	201135000	0.23	124.6	56.90833333333333	2.0127104993410456
Ohio	1977	0.15	0.539	42.7	204153000	0.23	127.3	60.608333333333334	2.045428296438884
Ohio	1978	0.15	0.563	40.9	210701000	0.23	131.3	65.23333333333333	1.9850281042411853
Ohio	1979	0.15	0.587	39.2	211049000	0.23	130.9	72.575	1.8602824664140543
Ohio	1980	0.15	0.614	37.5	214864000	0.23	133.5	82.40833333333333	1.7136616442511883
Ohio	1981	0.15	0.683	33.7	215017000	0.23	132.8	90.925	1.7276876546604345
Ohio	1982	0.14	0.825	26.7	207814000	0.22	134	96.5	1.966321243523316
Ohio	1983	0.14	0.892	33.6	196422000	0.3	130	99.6	2.0598393574297194
Ohio	1984	0.14	0.922	32.5	191666000	0.3	127.1	103.88333333333333	2.041328413284133
Ohio	1985	0.14	0.981	30.6	191793000	0.3	126.7	107.56666666666666	2.0975828943290984
Ohio	1986	0.14	1.022	29.4	190198000	0.3	126.3	109.60833333333333	2.1445449707291115
Ohio	1987	0.14	1.084	31.5	188898000	0.34	124.6	113.625	2.1942354235423545
Ohio	1988	0.18	1.205	28.2	236811000	0.34	122.4	118.25833333333333	2.343598055105349
Ohio	1989	0.18	1.354	25.1	232561000	0.34	118.6	123.96666666666667	2.512126915837591
Ohio	1990	0.18	1.398	24.3	226507000	0.34	115.5	130.65833333333333	2.460922252694687
Ohio	1991	0.18	1.596	23.8	221408000	0.38	113.2	136.19166666666666	2.695319096861042
Ohio	1992	0.18	1.625	23.4	219655000	0.38	112.3	140.31666666666666	2.6636180068891795
Ohio	1993	0.18	1.512	31.7	247490667	0.48	108.9	144.45833333333334	2.4073377559850013
Ohio	1994	0.24	1.556	30.8	284468676	0.48	108.6	148.225	2.414437510541407
Ohio	1995	0.24	1.597	30.1	294211398	0.48	111.7	152.38333333333333	2.410434211965438
Ohio	1996	0.24	1.668	28.8	287334941	0.48	107.6	156.85	2.445903729678036
Ohio	1997	0.24	1.729	27.8	288577567	0.48	108.6	160.51666666666665	2.47743744159485
Ohio	1998	0.24	1.932	24.8	285282926	0.48	106.4	163.00833333333333	2.7259956034967536
Ohio	1999	0.24	2.654	18.1	279313463	0.48	104	166.575	3.6645354945219872
Ohio	2000	0.24	2.793	20.8	271259739	0.58	99.9	172.2	3.730487804878049
Ohio	2001	0.24	3.102	18.7	272598343	0.58	100	177.06666666666666	4.029329819277108
Ohio	2002	0.24	3.592	26.2	264300240	0.94	96.8	179.875	4.592967338429466
Ohio	2003	0.55	3.588	26.2	548764842	0.94	90.2	183.95833333333334	4.486015855039637
Ohio	2004	0.55	3.496	26.9	540376592	0.94	85.9	188.88333333333333	4.257019324097768
Ohio	2005	0.55	4.097	40	564837977	1.64	89	195.29166666666666	4.825141881800726
Ohio	2006	1.25	4.19	39.1	1010469344	1.64	70.5	201.59166666666667	4.7804555413170196
Ohio	2007	1.25	4.414	37.2	972740773	1.64	67.8	207.34241666666668	4.896344975240233
Ohio	2008	1.25	4.477	36.6	927900797	1.64	64.7	215.3025	4.782619802371083
Ohio	2009	1.25	5.37	42.1	884138000	2.26	61.6	214.537	5.757048900655831
Ohio	2010	1.25	5.505	41.1	855091219	2.26	59.3	218.0555	5.806549250076242
Ohio	2011	1.25	5.614	40.3	818437395	2.26	56.8	224.93916666666667	5.740307564637846
Ohio	2012	1.25	5.525	40.9	804236250	2.26	55.7	229.59391666666667	5.534772081286998
Ohio	2013	1.25	5.631	40.1	789832969	2.26	54.6	232.95708333333334	5.559521871875543
Ohio	2014	1.25	5.673	39.8	771577453	2.26	53.3	236.73616666666666	5.511578642046667
Ohio	2015	1.25	6.072	43	759166406	2.61	52.4	237.017	5.892235578038706
Ohio	2016	1.6	6.227	41.9	944424423	2.61	50.8	240.00716666666668	5.967363474562912
Ohio	2017	1.6	6.307	41.4	930666000	2.61	50.1	245.11958333333334	5.917968610559132
Ohio	2018	1.6	6.426	40.6	887432640	2.61	47.6	251.10683333333333	5.885861329938585
Ohio	2019	1.6	6.62	39.4	855373680	2.61	45.7	255.65741666666668	5.955626165092674
Oklahoma	1970	0.13	0.398	52.8	36185928	0.21	108.4	38.825	2.3577591757887957
Oklahoma	1971	0.13	0.398	52.8	38577881	0.21	115.4	40.49166666666667	2.260712080675036
Oklahoma	1972	0.13	0.404	52	41295131	0.21	121.7	41.81666666666666	2.222080510163412
Oklahoma	1973	0.13	0.41	51.2	42488076	0.21	124.1	44.4	2.123873873873874
Oklahoma	1974	0.13	0.436	48.2	45178513	0.21	130.5	49.30833333333334	2.0337333107993913
Oklahoma	1975	0.13	0.464	45.3	46797075	0.21	132.9	53.81666666666667	1.9830288014865285
Oklahoma	1976	0.13	0.479	43.8	48870860	0.21	138.6	56.90833333333333	1.9359203397276321
Oklahoma	1977	0.13	0.531	39.5	50502883	0.21	140.4	60.608333333333334	2.0150694348961915
Oklahoma	1978	0.13	0.555	37.8	52475244	0.21	143.6	65.23333333333333	1.956821665815023
Oklahoma	1979	0.13	0.629	41.3	53000386	0.26	141.6	72.575	1.9933861522562866
Oklahoma	1980	0.18	0.658	39.5	73476900	0.26	141.6	82.40833333333333	1.8364647588229348
Oklahoma	1981	0.18	0.717	36.3	78231671	0.26	143.7	90.925	1.8136926037943357
Oklahoma	1982	0.18	0.839	31	82012528	0.26	147	96.5	1.9996891191709845
Oklahoma	1983	0.18	0.933	36.4	80059844	0.34	140	99.6	2.154518072289157
Oklahoma	1984	0.18	0.951	35.8	77128269	0.34	128.1	103.88333333333333	2.1055350553505536
Oklahoma	1985	0.18	1.046	32.5	74875926	0.34	124.2	107.56666666666666	2.23656647040595
Oklahoma	1986	0.18	1.144	29.7	71022806	0.34	119.9	109.60833333333333	2.400547403634152
Oklahoma	1987	0.23	1.226	31.7	69661713	0.39	113.1	113.625	2.4816721672167215
Oklahoma	1988	0.23	1.334	29.2	79679720	0.39	103.6	118.25833333333333	2.594489465153971
Oklahoma	1989	0.23	1.461	26.7	74548378	0.39	97.5	123.96666666666667	2.7106480236622748
Oklahoma	1990	0.23	1.491	26.2	67464411	0.39	88.4	130.65833333333333	2.6246316729383254
